Product link,Product title,Gender,Sales price,Color,Style code,No of reviews,Star rating,Description
https://www.nike.com/in/t/jordan-retro-6-g-golf-shoes-TQq6kw/DV1376-106,Jordan Retro 6 G,Men,  19 695.00, White/Infrared 23/Black, DV1376-106,0,0,"Feel unbeatable from the tee box to the final putt in a design ithat's pure early MJ: speed, class and laden with true early '90s touches like visible Air and a translucent rubber sole that continue to stand the test of time. This model fuses the strut of 1st MJ's championship with some of our best golf technology, helping you make a statement of confidence when it comes time to tame the course."
https://www.nike.com/in/t/acg-moc-shoes-9NPpfp/DQ6453-400,Nike ACG Moc,Men,  8 495.00, Ocean Bliss/Black/Ocean Bliss, DQ6453-400,0,0,"Find the comfort of home after your next adventure in the Nike ACG Moc. Bringing a relaxed, cosy feel to even the most rugged campsite, its slip-on design and plush foam midsole pair perfectly with a hot drink and wild vistas. The insulated upper helps keep your feet warm, while the custom tread pattern delivers durable traction just in case that evening stroll calls your name."
https://www.nike.com/in/t/air-force-1-07-next-nature-shoes-cg65FM/DC9486-101,Nike Air Force 1 '07 Next Nature,Unisex,  8 195.00, White/Black/Metallic Silver/White, DC9486-101,49,4.7,"No foul, all play. Made from at least 20% recycled materials by weight, the original that wrote sneaker history gets updated with synthetic leather."
https://www.nike.com/in/t/air-force-1-mid-react-shoes-9Tkx21/DV0784-001,Nike Air Force 1 Mid React,Men,  14 195.00, Pure Platinum/White/Wolf Grey/Black, DV0784-001,0,0,"Fusing modern comfort with hoops style, split your time between original and new with this futuristic design. Its plush React midsole puts the tech in the perfect position, while the rich mixture of materials on the upper adds a layered look to the storied b-ball shoe."
https://www.nike.com/in/t/air-force-1-07-shoes-KJhDMJ/DQ7569-102,Nike Air Force 1 '07,Unisex,  9 695.00, Sand Drift/Phantom/Metallic Gold, DQ7569-102,3,5,"The radiance lives on with the b-ball original. Crossing hardwood comfort with off-court flair, it puts a fresh spin on what you know best: era-echoing, '80s construction, bold details and nothin'-but-net style."
https://www.nike.com/in/t/air-max-97-og-shoes-pKxPsp/DM0028-700,Nike Air Max 97 OG,Men,  16 995.00, Metallic Gold/Black/White/Varsity Red, DM0028-700,19,5,Push your style full speed ahead with the Nike Air Max 97 OG. Its iconic design takes inspiration from water droplets and Japanese bullet trains. Full-length Nike Air cushioning lets you ride in first-class comfort.
https://www.nike.com/in/t/zoom-fly-5-road-running-shoes-lkx7Zp/DM8968-600,Nike Zoom Fly 5,Men,  14 995.00, Hyper Pink/Laser Orange/Black, DM8968-600,36,4.4,Bridge the gap between your weekend training run and race day in a durable design that can be deployed not just at the starting line of your favourite race but in the days and months after your conquest. It offers comfort and reliability but with a propulsive sensation that'll help you feel fast and fresh. That kind of versatility is uncommon in the running arena. But who said you can't have it all?
https://www.nike.com/in/t/zoom-fly-5-road-running-shoes-tMJ7vL/DX1599-100,Nike Zoom Fly 5 Premium,Men,  15 995.00, White/Racer Blue/Bright Crimson/Black, DX1599-100,3,3.3,"Bridge the gap between your weekend training run and race day in this durable design. Wear it for your favourite race and in the days after your conquest. It offers comfort and reliability but with a propulsive sensation that helps you feel fast and fresh. That kind of versatility is uncommon in the running arena. But who said you can't have it all? It's a radiant, empowering twist on a running essential, inspired by our human pacers who inspire through connection."
https://www.nike.com/in/t/zoom-fly-5-running-shoes-B9txfF/DZ4783-304,Nike Zoom Fly 5,Men,  15 995.00, Scream Green/Honeydew/Coconut Milk/Black, DZ4783-304,1,5,"Bridge the gap between your weekend training run and race day with a durable design that feels just as at home on the starting line as it does on your normal route. ZoomX foam and a carbon-fibre plate help the Nike Zoom Fly 5 offer comfort and reliability alongside a responsive, propulsive sensation that'll help you feel fast and fresh. That kind of versatility is uncommon in the running arena. But who said you can't have it all?"
https://www.nike.com/in/t/zoom-fly-5-road-running-shoes-3sF4CW/DM8974-601,Nike Zoom Fly 5,Unisex,  14 995.00, Hyper Pink/Laser Orange/Black, DM8974-601,43,4.6,Bridge the gap between your weekend training run and race day in a durable design that can be deployed not just at the starting line of your favourite race but in the days and months after your conquest. It offers comfort and reliability but with a propulsive sensation that'll help you feel fast and fresh. That kind of versatility is uncommon in the running arena. But who said you can't have it all?
https://www.nike.com/in/t/dunk-low-retro-shoes-SHww49/DQ7681-001,Nike Dunk Low Retro Premium,Men,  9 695.00, Iron Grey/Scream Green/Ghost Green/Phantom, DQ7681-001,25,4.6,"Come, come to the cauldron where vintage hoops style boils and bubbles. Watch shadows creep from beneath the Swoosh. Like eyes peering out from the dark, dark night, the reflective-design upper brings a trick-or-treater shine. Lace up and beware, this basketball icon is sure to bring a little scare."
https://www.nike.com/in/t/air-force-1-07-lv8-shoes-GwvjTM/FD0341-133,Nike Air Force 1 '07 LV8,Men,  10 795.00, Sail/Opti Yellow/Picante Red/Noble Green, FD0341-133,0,0,"Vintage details elevate an icon to bring you timeless style that's easy to wear. Real and synthetic leather give these kicks a classic feel, while layered Swoosh logos and exposed foam on the tongue add a retro look. Of course, some things never change: Nike Air units still cushion your every step."
https://www.nike.com/in/t/air-jordan-1-mid-se-shoes-SXFQqx/DR0501-200,Air Jordan 1 Mid SE,Unisex,  11 895.00, Beach/Sail/Cherrywood Red, DR0501-200,20,5,"With these mid-top AJ-1s, you don't have to choose a favourite colour. Contrasting panels make these sneaks stand out, proving that every side is your good side. Durable leather up top and Air cushioning underfoot make 'em perfect for all-day wear—so lace up, and let the complements roll in."
https://www.nike.com/in/t/air-jordan-1-mid-se-shoes-pZbfP8/DQ8417-006,Air Jordan 1 Mid SE,Men,  11 895.00, Black/White/Malachite/Fire Red, DQ8417-006,26,4.9,Get that Jordan energy on your feet this festive season. Rich grain leather with bright details make this pair shine like festive lights.
https://www.nike.com/in/u/custom-nike-air-force-1-low-by-you-10001371/1781641004,Nike Air Force 1 Low By You,Custom Men,  10 795.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DZ3637-900,Review not available,Star rating not available,"Shine in satin, stay classic in canvas or get luxe with leather. No matter what you choose, these AF-1s are all about you. 12 colour choices and an additional gum rubber option for the sole mean your design is destined to be one of a kind—just like you."
https://www.nike.com/in/u/custom-nike-air-force-1-low-by-you-10001453/2690210584,Nike Air Force 1 Low By You,Custom Men,  10 795.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DZ3637-900,Review not available,Star rating not available,"Shine in satin, stay classic in canvas or get luxe with leather. No matter what you choose, these AF-1s are all about you. 12 colour choices and an additional gum rubber option for the sole mean your design is destined to be one of a kind—just like you."
https://www.nike.com/in/t/jordan-series-es-shoes-FDtg9v/DN1856-100,Jordan Series ES,Men,  7 495.00, Sail/Coconut Milk/Rust Oxide, DN1856-100,34,4.6,"Inspired by Mike's backyard battles with his older brother Larry, the Jordan Series references their legendary sibling rivalry throughout the design. The rubber sole offers more than just impressive traction—it also tells the story of how MJ came to be #23. Look for the hidden reminder to ""Swing for the Fence"", a direct quote from Larry to his little bro."
https://www.nike.com/in/t/air-max-sol-sandals-J0Xsdr/DD9972-002,Nike Air Max Sol,Men,  7 095.00, Black/White/White, DD9972-002,1,4,"Air Max style gets a boost of vitamin D. These sunny sandals retain the visible Nike Air unit and plenty of padding while letting those toes be free. Plus, a mesh upper keeps you cool in both looks and feel. Strap in—it's time for fun."
https://www.nike.com/in/t/air-force-1-mid-07-shoes-ZzCgrn/DV0806-100,Nike Air Force 1 Mid '07,Men,  10 795.00, White/White/Wolf Grey, DV0806-100,0,0,"The Nike Air Force 1 Mid '07 is everything you know best: '80s construction, smooth leather and nothing-but-net style. Plus, we're taking it up a notch with a padded, mid-cut collar with an adjustable strap."
https://www.nike.com/in/u/custom-nike-dunk-unlocked-by-you-10001340/8949957068,Nike Dunk Low Unlocked By You,Custom Men,  13 995.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DO7423-900,Review not available,Star rating not available,"Playful, timeless and now with your own special twist, the '80s b-ball icon returns with customisable details. Choose a perpetual fashion fave with tie-dye print detailing or mix in a paisley graphic to breathe new life into a classic style. Make a statement with your choice between leather and recycled canvas on the upper. Then tell a part of your story with a personalised message. It's tried-and-tested meets you."
https://www.nike.com/in/u/custom-nike-dunk-unlocked-by-you-10001457/9011355841,Nike Dunk Low Unlocked By You,Custom Men,  13 995.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DX9440-900,Review not available,Star rating not available,"Playful, timeless and now with your own special twist, the '80s b-ball icon returns with customisable details. Choose a perpetual fashion fave with tie-dye print detailing or mix in a paisley graphic to breathe new life into a classic style. Make a statement with your choice between leather and recycled canvas on the upper. Then tell a part of your story with a personalised message. It's tried-and-tested meets you."
https://www.nike.com/in/t/air-force-1-low-undefeated-shoes-TsqZFv/DV5255-400,Nike Air Force 1 Low x UNDEFEATED,Men,  13 995.00, Polar/Multi-Colour/Total Orange, DV5255-400,0,0,"Rich patent leather and dazzling colours come together in a way only Nike and UNDEFEATED could. From the orange Swoosh to the nearly neon-pink toe—no 2 panels are alike. An orange and red woven tongue label serves as a nod to an early UNDEFEATED release, while the printed sockliner provides a hidden detail. With kicks like this on your feet, how can you not steal the show?"
https://www.nike.com/in/t/dunk-high-retro-shoes-Cg1ncq/DV0829-500,Nike Dunk High Retro,Men,  10 295.00, Psychic Purple/Psychic Purple/White/Black, DV0829-500,4,4.8,"Recognising the Dunk's roots as the top-ranking university-team sneaker, the Be True To Your School Pack looks to the original ad campaign for inspiration. Colours represent top-flight universities, while design details serve throwback hoops flair. And that crisp leather has the perfect amount of sheen to make 'em a hands-down win. So lace up and show off that varsity spirit with colour combos that nod to your fave team. Are you game?"
https://www.nike.com/in/t/revolution-6-flyease-next-nature-easy-on-off-road-running-shoes-XvR99K/DC8992-003,Nike Revolution 6 FlyEase Next Nature,Men,  3 695.00, Black/Iron Grey/White, DC8992-003,32,3.6,"Here's to new beginnings between you and the tarmac.We know comfort is key to a successful run, so we made sure your steps are cushioned and flexible for a soft ride.A strap and wraparound zip makes these shoes super-easy to get on and off.It's an evolution of a favourite, with a breathable design made with at least 20% recycled content by weight."
https://www.nike.com/in/t/air-jordan-1-low-shoes-459b4T/DC0774-201,Air Jordan 1 Low,Unisex,  8 295.00, Desert/Sail/Black, DC0774-201,154,4.8 Stars,"Always in, always fresh. The Air Jordan 1 Low sets you up with a piece of Jordan history and heritage that's comfortable all day. Choose your colours, then step out in the iconic profile that's built with a high-end mix of materials and encapsulated Air in the heel."
https://www.nike.com/in/t/jordan-break-slides-QmwKlG/AR6374-016,Jordan Break,Slides,  1 995.00, Black/White/University Red, AR6374-016,51,4.8,"Featuring a fixed strap over the top of the foot, the Jordan Break Slide uses durable synthetic leather and lightweight foam cushioning for underfoot comfort."
https://www.nike.com/in/t/jordan-max-aura-4-shoes-cKMcXJ/DN3687-061,Jordan Max Aura 4,Men,  11 295.00, Black/White/Gym Red, DN3687-061,26,5,The lightweight cushioning found in this next generation basketball shoe takes cues from its predecessors. Take flight on the court with timeless style and cloud-like heel support.
https://www.nike.com/in/t/air-jordan-1-retro-high-shoes-6PHWTT/DZ2523-001,Air Jordan 1 Retro High,Unisex,  16 995.00, Medium Grey/White/Black, DZ2523-001,13,5,"Make your stride iconic with the Air Jordan 1. Classic leather is paired with pony hair detailing throughout, while crafted details like the metallic Wings logo hardware add a premium boost to any 'fit. The finishing touch? Air cushioning underfoot lets you keep pace in comfort, so nothing holds you back from showing off your legendary look."
